Time,LOND_NEWY_in,LOND_NEWY_out,AMST_BOST_in,AMST_BOST_out,AOFA_LOND_in,AOFA_LOND_out,CERN-513_WASH_in,CERN-513_WASH_out
4/18/18 20:00,543640174.8,13422988406,2994335441,10093546200,24400589083,20638032805,731225156.6,835156378.5
4/18/18 21:00,1013842994,9302045571,3261031576,10425219785,25055012239,21148777513,1212800152,1021357515
4/18/18 22:00,3475816821,25805864811,3322920685,10451567888,27812938187,19435003643,1445510099,1389220728
4/18/18 23:00,3491097473,23264959132,3248553040,8775311715,29211873146,18997006862,1862099875,853803589.5
4/19/18 0:00,5393017773,25430800244,6637674059,6882781176,34955387876,27698929971,3722260071,947888721.3
4/19/18 1:00,1896201353,24370305720,3992754886,8573104427,30468638865,20126415935,4685493338,1006731420
4/19/18 2:00,689245849.9,27632317767,4795635225,8571473168,24841818096,20960410536,4774667854,699684863.6
4/19/18 3:00,706707614.1,28852709310,4582979421,3689106774,29190000852,22382849312,5495177507,932990635.9
4/19/18 4:00,802462823.1,25980636749,4002090339,3019638052,28182004214,30967840191,4922211492,846030597.8
4/19/18 5:00,1189383853,20110239238,4841804010,2825087750,26260743839,29467759754,3227863553,507320470
4/19/18 6:00,4758973696,21397256185,5327571709,2461454944,21952434222,23002954120,1862944503,7489138305
4/19/18 7:00,4826912083,23874142495,5754429533,2802549199,20624277189,24024873496,549923256,1992495535
4/19/18 8:00,2808248214,22143337131,4883106312,2861423854,21661417800,22653842734,769191080.8,834237493.7
4/19/18 9:00,1734525301,22519758690,4467192284,2125847181,20255361385,21835743734,1010085657,1113827482
4/19/18 10:00,440592016.6,16767112165,4124861684,2295537131,27244606046,21511866872,1688296944,3363734897
4/19/18 11:00,327165856.8,17640479278,4811592571,2214455901,22018637023,20032002327,1012294686,1076589321
4/19/18 12:00,649806178.6,15041865589,4596256651,2243143014,19547593941,33546635166,2748047180,989157095.3
4/19/18 13:00,401271507.7,12413094948,7281507597,2619268283,21854689524,49322189785,2921969497,619479786
4/19/18 14:00,4235415723,16665802210,8493514698,2932416727,22942427530,43559528641,1770220978,1612752776
4/19/18 15:00,4772942341,20264562645,6866677295,5492185805,21636960483,35727662457,836542825.8,1307382588
4/19/18 16:00,8929572251,25054745424,5817248219,2619612459,26012159097,42699531742,1210769604,1128866697
4/19/18 17:00,8831657956,14676433950,8854563010,2361526955,24570224613,35222015440,638705316.5,2117624757
4/19/18 18:00,5167983601,5128940042,18681119102,2297119033,25412531841,35510394708,1313241002,442382026.8
4/19/18 19:00,4127146227,5087107634,18639613978,3600960602,29995872904,45623141993,1968996982,1037347612
4/19/18 20:00,3944717156,6751484065,19083613600,3327539781,32057419319,54923537300,4777710981,1282748402
4/19/18 21:00,5204781946,8955885325,17603230281,3427640107,25708355446,53989720911,7170873699,587562184.8
4/19/18 22:00,6356198511,10306741168,16953918678,5316097578,27976133851,52539003820,7918771543,804753094.5
4/19/18 23:00,6235419484,9419229290,14742995499,5955989166,27087821815,54801559695,6536720311,785139090.1
4/20/18 0:00,6818088166,16532934689,8467677214,3285301863,26689163751,38075653992,2908913646,2190017836
4/20/18 1:00,6374846872,15314644292,11275686481,3195371651,27594256912,47710980295,6264075000,752150583.7
4/20/18 2:00,8433165039,12365062311,10845705364,4107395820,28236031049,40967693197,15897856095,1388987286
4/20/18 3:00,9848853971,13486713670,9029910673,7336859424,31183028941,35478212036,14584863434,1335550592
4/20/18 4:00,7632858861,20844567776,7348053831,7473094967,30629012157,35874656827,13817609523,999099629.9
4/20/18 5:00,6237609572,19901277906,5929858116,7505518767,30528067423,37921870004,14531285791,987099349.5
4/20/18 6:00,3030101979,16253261009,6176522994,9098170069,30576523237,35971309221,6452370209,3971072617
4/20/18 7:00,2220917116,22121698758,6264706284,10996232441,33778274034,30029136745,3176403740,452083843.2
4/20/18 8:00,3860675799,12525894848,6354888957,14946604159,37200039006,27633539607,2446145914,816012450.5
4/20/18 9:00,2828780581,21102549956,7178427057,17305154473,36418805058,32443103904,2043159511,2571357552
4/20/18 10:00,4250551485,21371681155,7688893962,19822740283,37380510221,29913530746,1899887577,2186665366
4/20/18 11:00,5165377339,21264143305,5437908599,5269151153,36174751150,35281852934,2497291977,1110314367
4/20/18 12:00,2314131075,26145718647,5643504721,5546405262,33961521819,45702940083,5192050460,3224563387
4/20/18 13:00,3184583679,31251010924,5672616404,4980381720,27150278495,43154402851,687214803.6,2230766785
4/20/18 14:00,6614409127,30006190278,5879195051,5600051006,29552815322,47194239304,527295667.6,1820407191
4/20/18 15:00,2014052496,24852686345,10621586630,4353161230,22311821943,41835452557,794398719.6,1104169774
4/20/18 16:00,2836092951,22012834841,13006717914,4834563244,23072594614,42031715732,551467895.7,508499002.8
4/20/18 17:00,3066006640,19042923913,12280270561,4391170942,25421828140,40695778017,259246859.2,512228156.7
4/20/18 18:00,3581839094,20494302547,11141187570,7223006870,25391504842,34501131018,172077408.9,932178121.5
4/20/18 19:00,4025613486,19919611910,10146769603,9214729030,21836827752,29211849860,895541782.9,3997248330
4/20/18 20:00,7189131447,22191398466,6122016850,9708859510,23735493247,27564321498,444443825.9,5037794309
4/20/18 21:00,7000279148,19339971721,7912288442,11382859674,28627194484,29793022303,358615249.2,4928789058
4/20/18 22:00,9217479808,18748919626,6590923151,12844191628,34200059586,33518989858,288437470.3,6226309983
4/20/18 23:00,6459059026,19679501746,7887278643,11169746198,31613411699,25697012527,284042087.5,4980963949
4/21/18 0:00,7183132892,21285828758,6340977624,11684587502,38596040078,27367862771,299248760.4,2691582707
4/21/18 1:00,6045367415,16962027542,5882550879,12677619637,46109964038,30222033340,844564087.9,547315631.7
4/21/18 2:00,5454608307,19827977303,6014558106,12325590612,44506896745,37958475688,6119676310,572498576.3
4/21/18 3:00,4175115890,25931796095,5480401979,8469794006,33206985638,35463072639,4139744157,4644013325
4/21/18 4:00,8016668298,29149642245,5559515228,8620673152,33366632708,30143866680,3420778762,5462710367
4/21/18 5:00,10522759941,22865013066,7263385800,7549012170,33685754290,30120350287,1420472393,9752332297
4/21/18 6:00,7383650414,23913239787,6671367208,7835539669,32189785698,32329853538,8197766085,16023487101
4/21/18 7:00,4930860479,24788906247,4850355442,8410171373,22185184886,30032182668,1297310434,13969175633
4/21/18 8:00,5819183629,21935841976,4309211093,8842764133,19497341018,32752006884,2080294712,16065879808
4/21/18 9:00,8107706655,22418533507,6716454207,7837494375,20065383741,30670386727,2243600848,15154605978
4/21/18 10:00,8627896658,26010956804,5201848817,7333971578,22864880476,32317920281,5992784155,6523813652
4/21/18 11:00,6573836000,27048710178,3717726712,8112932963,23638615926,31944900759,5829541554,5287655966
4/21/18 12:00,5477971783,30336879606,4893018760,6840348798,23803189864,37260781003,5452275182,2251041681
4/21/18 13:00,4231175678,30153320971,5551152207,6075334478,21491935062,33800603260,3964258090,660659766.1
4/21/18 14:00,3597494123,29588200869,5989359323,7338347672,16784052128,26186827271,1400703715,356448860.2
4/21/18 15:00,3591479648,23739192898,7846986479,5772758085,18626908888,24789512054,410706952.4,311810663.8
4/21/18 16:00,3559196086,25074790762,8262332124,7106624396,22864847218,24714724470,409640657.4,2611103816
4/21/18 17:00,5778502067,35268589803,10108604718,9472074607,26397270583,27487093050,611691175.2,244556534.6
4/21/18 18:00,4674705462,23341106319,12345454301,10486770759,24799895414,30126282355,670012832.8,684710245.9
4/21/18 19:00,3199422687,15542331451,11614523030,9369543623,34333014631,27374528262,294834699.5,226538217.9
4/21/18 20:00,2434130959,12035080898,12315276650,10044459214,27661445235,32267797010,129230774.3,1997483900
4/21/18 21:00,2286420608,18314484077,10405217706,9434896652,23689495102,30343787450,138447906.8,282110067.5
4/21/18 22:00,1665932128,17209533771,8935001245,10667750142,22944443093,31102135710,105792844.6,1064165367
4/21/18 23:00,1359920219,20427662683,8271331217,10987147876,22139698451,27203145787,539962514.7,9772083742
4/22/18 0:00,1342328129,23001793301,7586510063,11055619228,26463383440,29480126007,1412868684,8595016449
4/22/18 1:00,1039545451,14597931552,7945058618,11052835764,19403991369,30377562625,1022695862,1942511224
4/22/18 2:00,764940060.9,11133524055,8661596601,10632170514,17071940974,29534178479,516904544.9,8121348390
4/22/18 3:00,758659052.1,14940314446,6962335519,8529256252,18055921644,32174090137,284044709.5,1741806124
4/22/18 4:00,1341466088,7392526486,6057399018,7716893679,18230060340,27394435978,254890094.9,1051737630
4/22/18 5:00,3740510422,5534502429,5994304728,7214370984,16098963434,23939045915,267021402,690677806.3
4/22/18 6:00,3276802604,4108966318,5811009719,8089615500,21165783381,29290500879,10007327290,11966901937
4/22/18 7:00,1648560180,3508427379,6975999214,7549083782,22886457036,27887673714,854912694.7,9718110081
4/22/18 8:00,2219670810,2832631800,8255025258,7115389809,17395255265,27295406846,343657901.8,921063578.5
4/22/18 9:00,3225276752,5090498059,7824474773,6547319698,17548892888,35135099424,659249953.6,1372676390
4/22/18 10:00,2102675351,9300468434,7629599303,6209093388,15322940551,28593462250,263750572.7,1493698949
4/22/18 11:00,929525685.8,9370594814,7734464437,6575282861,18956866638,29031406436,487530317.6,1121828957
4/22/18 12:00,2813406469,10637609058,9250947365,7644402501,20745953643,27681043955,588412006,1109652595
4/22/18 13:00,2688859271,16263883875,8855051334,6233912069,23585223031,28213241303,949076545.1,1065870595
4/22/18 14:00,4786999107,20845493062,6770248920,7624821165,20027650966,22920852383,1596510020,2055665095
4/22/18 15:00,8427242666,24502047237,6550038455,8858988944,19345599566,24564544807,1641234269,1563404795
4/22/18 16:00,10651026338,18944901973,6412797362,10315089755,21639824243,27952048901,2344898561,723898914.1
4/22/18 17:00,10549502379,32921756427,7141825017,9096664541,22871144672,31931483523,1145291491,2342051619
4/22/18 18:00,8105921118,24648229718,6028360368,7338290945,21845627087,27890446982,502048386.1,825522470.9
4/22/18 19:00,6297658832,10067338639,6018167468,9605633431,17848954838,29147803942,1055057297,194494964.3
4/22/18 20:00,7246090638,17674974245,6193028139,11249132498,15419649207,35494976603,4787336809,1515301471
4/22/18 21:00,8164740976,11425736051,5209688306,11407370023,14286456065,28739040255,2727858300,710931492.4
4/22/18 22:00,10026635962,13154034725,4175049402,11463484135,15499153845,23918059108,1367962562,149092043.5
4/22/18 23:00,7457675814,15954889736,4550617241,10459991949,17156161276,18188573403,893461160.1,330534958.2
4/23/18 0:00,5437314295,5625989996,4034094433,9654154579,26777664717,16088005184,344960875.2,332940030.3
4/23/18 1:00,3376374013,7745156184,4077486475,11629216280,31335594154,30145180428,1306424643,527693691.8
4/23/18 2:00,5110738469,25249048529,7365188566,13339085455,32073466734,27703522049,252831987,1342808627
4/23/18 3:00,4324151749,18714458547,13815642747,12518557554,35652055851,42326978868,289391543.4,436226066.3
4/23/18 4:00,5194553205,22626319546,10456546591,13991570136,32552391570,45077552665,301439476.3,4352160161
4/23/18 5:00,6241367738,20751337866,8219513131,13884855017,33403505047,53381766361,262500987.5,392793885.5
4/23/18 6:00,4968506701,24034728787,5722399906,11353067426,31272675609,46939688293,6384463039,3727503058
4/23/18 7:00,3819899179,28359544963,7171321897,10285565627,33732979917,45136147906,2282321861,4613900716
4/23/18 8:00,4624323813,30139837377,3901827387,8929031292,37260441058,38286372600,479065785.2,11532120913
4/23/18 9:00,6222288975,25448567271,5332598725,8860181911,34915622277,42363542010,862541018.8,13688926531
4/23/18 10:00,5994148771,24428609136,7876471567,8997750220,30484658420,45669070715,660754852.8,13487143970
4/23/18 11:00,4167157032,19956619135,6600125550,6802066434,26690330825,40085787044,589430974.7,15475870945
4/23/18 12:00,5516871890,25631215823,4904928209,9077294759,31742369816,38127332461,671092453.6,19201589972
4/23/18 13:00,9438441857,20932790115,6385871480,8928875617,32122649422,37517355766,350426132.2,18859388279
4/23/18 14:00,4642267596,18283534087,5824102034,10666735966,29047320587,33782441700,672622920.2,17940279533
4/23/18 15:00,12006514249,13154405927,4905338077,8509251830,26706577373,33369876527,443738412.2,18781299267
4/23/18 16:00,17071093869,23459119330,5202200444,6965155714,28933587513,34189166573,340974375.4,1815180182
4/23/18 17:00,11648047115,28499072279,5692565826,6468695108,28620200885,36213233757,1157204914,780031650.1
4/23/18 18:00,10720606519,18171556396,6228203302,6621489208,26273412544,40562367972,398711871,2332464735
4/23/18 19:00,9453320434,8933767839,9101241555,5273447286,27790866959,43830426130,375714905.6,7568271597
4/23/18 20:00,4737153977,6142940677,7000363177,5556155836,23781883747,40794446200,358033160.3,3541623238
4/23/18 21:00,1371574373,10157140731,8170286838,4405011664,19956791396,36476785688,374454040.3,954438321.1
4/23/18 22:00,2543613140,15301389837,11197514744,4087756070,21747405702,36899174028,233018882.5,975468948.2
4/23/18 23:00,3556933481,18406201133,11007203734,6972940747,29841299208,36033760066,297705945.4,760939820.4
4/24/18 0:00,8169893334,13144171079,10136473414,5699098657,26118168922,42853311430,263429272.1,1590471168
4/24/18 1:00,11286304838,3912470729,9190726533,4229383552,26316993884,36980718426,432172098.8,1791062302
4/24/18 2:00,6921987305,3371274149,8851324962,4009632853,31526180439,41210232024,594843120.7,713454379.2
4/24/18 3:00,2534708429,8458243940,9299617003,3934662162,25950072686,27108862288,411646767.6,853567440.2
4/24/18 4:00,1628219755,14748235067,8403483420,4563986482,28159698536,29828951639,810930207.9,1855157666
4/24/18 5:00,3631831542,6079796650,8471772399,4751635068,36383626667,37806876183,672684931.3,2328843341
4/24/18 6:00,3498397858,7467600033,9533041147,4011624522,37574434246,35424296940,6423791637,10021540371
4/24/18 7:00,3813139030,7760029812,9335775423,4312498767,34244772995,29340020263,1220351238,6225009058
4/24/18 8:00,6107909749,12914241922,9676810355,5392876289,43753625851,27642496160,774399217.7,5536805208
4/24/18 9:00,5409769642,15179405141,11626460902,5502404011,61734168207,29641254101,637647924.7,16200206273
4/24/18 10:00,6235602170,16762449490,5361883334,10997262060,55498179982,38575707106,387515155.5,6735724227
4/24/18 11:00,9643854984,8493291034,6634931640,9086103920,50171776678,38130500393,376686736.3,2797696748
4/24/18 12:00,1585608055,9483822462,5697839333,12294225790,43962263893,30922284544,428289876.6,4711478394
4/24/18 13:00,2144952214,5731888593,9619653084,12475235900,41422692713,36451450980,504516098.2,823004261.1
4/24/18 14:00,2420270027,8921621696,9050662571,15583263149,39749328139,46187168688,2286754630,2359648840
4/24/18 15:00,3158717091,9218910740,5160099338,15216573084,42581990947,48171246295,2423320246,4621103678
4/24/18 16:00,3130926353,9025053094,5454797222,15473460799,41966824501,49024312779,480285437,10915715404
4/24/18 17:00,2934512527,10395314530,5043467453,16258983908,44874286897,45975720262,762703073,11436246077
4/24/18 18:00,595038707.7,4551422578,7833470900,19071131463,55815117781,59347650249,1050373091,6108552243
4/24/18 19:00,4688304316,2411275663,6145787316,15331565606,51300892762,55594711978,2051466464,10953586832
4/24/18 20:00,22979770966,3082031308,4443989630,9853549920,44317645410,57536234982,1649145846,6842427391
4/24/18 21:00,21641591292,5332085583,8994481136,8414727453,47814099026,49987708532,1719400559,9528057581
4/24/18 22:00,12354898832,12090636746,8450997454,7427354040,49023514437,40322293623,1238025954,9871006476
4/24/18 23:00,9939764007,12329476346,4403088948,4739853687,41384548624,42371666218,865891466.4,9583610195
4/25/18 0:00,5905374226,24334787143,2929359577,6226003980,37914900665,40328995319,947513387.4,10628576048
